mis_ORF1ab,mis_S,mis_ORF3a,mis_E,mis_M,mis_ORF6,mis_ORF7a,mis_ORF7b,mis_ORF8,mis_N,mis_ORF10,mis_OTHER,gap_ORF1ab,gap_S,gap_ORF3a,gap_E,gap_M,gap_ORF6,gap_ORF7a,gap_ORF7b,gap_ORF8,gap_N,gap_ORF10,gap_OTHER
9,8,2,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
12,9,2,1,1,0,0,0,1,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
15,9,2,1,1,0,0,0,2,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
10,7,2,1,0,0,0,0,2,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
6,10,3,1,0,0,1,0,1,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
12,8,2,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
10,9,3,1,1,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
10,10,2,1,1,0,1,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
8,9,4,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
10,8,2,1,0,0,0,0,2,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
11,9,3,1,1,0,0,0,2,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
8,8,4,2,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
9,6,3,1,0,0,1,0,1,1,0,0,2752,595,119,0,97,87,26,0,119,119,0,28
10,8,4,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
8,9,2,2,1,0,0,0,2,3,0,0,9,9,0,0,0,0,0,0,0,0,9,27
12,7,3,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
16,10,3,1,0,0,0,0,1,1,0,2,9,9,0,0,0,0,0,0,0,0,0,0
10,8,2,1,0,0,0,0,2,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
11,7,3,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
9,10,2,1,2,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
12,11,2,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
13,9,3,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
10,7,3,1,0,0,0,1,1,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
11,9,4,1,2,0,0,0,2,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
10,7,2,1,0,0,0,1,1,3,0,0,9,9,0,0,0,0,0,0,0,0,0,0
13,9,3,1,1,0,0,0,2,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
12,7,2,1,0,1,1,1,2,3,0,0,9,9,0,0,0,0,0,0,0,0,0,0
9,8,3,1,0,0,0,0,1,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
14,8,4,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
13,8,2,1,0,0,0,0,2,1,0,0,9,12,0,0,0,0,0,0,0,0,0,0
10,7,2,1,0,0,0,1,1,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
13,9,2,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
11,10,2,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
15,9,2,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
12,8,3,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
12,8,2,1,1,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
8,8,4,2,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
8,8,2,1,0,0,0,0,1,4,0,1,9,9,0,0,0,0,0,0,0,0,0,0
9,7,2,1,0,0,0,1,2,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
8,9,2,2,1,0,0,0,2,3,0,0,9,9,0,0,0,0,0,0,0,0,0,0
12,7,2,1,0,1,1,1,2,3,0,0,9,9,0,0,0,0,0,0,0,0,0,0
9,7,2,1,2,0,1,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
8,8,2,1,0,0,0,0,1,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
10,7,2,1,0,0,0,0,2,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
9,8,2,1,1,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
11,8,2,1,0,0,0,0,1,1,0,1,9,9,0,0,0,0,0,0,0,0,0,0
11,9,2,1,0,0,0,0,2,1,0,0,9,9,0,0,0,0,0,0,0,0,37,27
9,7,2,1,0,0,0,1,2,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
11,8,2,1,1,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
8,9,4,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
13,8,2,1,3,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
9,9,2,1,1,0,0,0,2,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
13,8,4,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
6,8,4,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
15,9,2,1,0,0,0,0,2,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
9,7,3,1,2,0,0,0,2,1,0,0,15,9,0,0,0,0,0,0,0,0,0,0
11,8,2,1,0,0,0,0,2,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
6,8,4,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
12,7,2,1,0,1,1,1,2,3,0,0,9,9,0,0,0,0,0,0,0,0,0,0
13,9,2,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
9,9,2,1,0,0,0,0,2,1,0,0,9,9,0,0,0,0,0,0,0,25,117,51
8,8,4,2,0,0,0,0,2,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
9,7,2,1,0,0,0,1,1,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
10,7,2,1,0,0,1,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
9,8,3,1,1,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
13,11,2,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
12,11,2,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
8,7,2,1,0,0,0,1,1,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
9,8,4,2,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
14,7,3,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
15,8,3,1,1,0,0,0,2,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
7,8,4,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
9,9,2,1,1,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
13,10,2,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
12,7,2,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
9,8,2,1,1,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
9,8,3,1,1,0,0,0,2,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
13,7,3,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
12,8,2,1,1,0,0,0,2,1,0,0,12,9,0,0,0,0,0,0,0,0,0,0
10,10,3,1,0,0,0,0,2,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
10,9,2,1,0,0,0,0,0,1,0,0,9,9,0,0,0,0,0,0,2,0,0,0
11,9,2,1,1,0,1,0,2,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
12,9,2,1,2,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
10,8,2,1,0,0,0,0,1,2,0,0,9,18,0,0,0,0,0,0,0,0,0,0
10,7,2,1,0,0,1,1,0,4,0,0,9,9,0,0,0,0,0,0,2,0,0,0
11,8,2,1,0,0,0,0,2,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
10,7,2,1,0,0,1,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
8,8,2,1,1,0,0,0,1,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
12,9,2,1,0,0,0,0,2,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
8,8,3,1,0,0,0,1,2,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
11,9,2,1,1,0,0,0,2,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
13,9,2,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
8,7,2,1,1,0,0,1,1,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
12,9,2,1,0,0,0,0,1,4,0,1,9,9,0,0,0,0,0,0,0,0,0,0
9,7,2,1,0,0,0,1,2,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
13,11,2,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
10,9,2,1,0,0,0,0,2,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
10,9,2,1,0,0,0,0,0,1,0,0,9,9,0,0,0,0,0,0,2,0,0,0
8,8,2,1,0,0,0,0,2,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
7,9,2,1,1,0,0,0,1,1,0,1,9,9,0,0,0,0,0,0,0,0,0,0
10,9,2,1,0,0,0,0,1,2,0,1,9,9,0,0,0,0,0,0,0,0,0,0
9,7,2,1,0,0,0,1,1,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
14,8,2,1,0,0,0,0,1,1,0,1,9,9,3,0,0,0,0,0,0,0,0,0
9,8,2,1,0,0,0,0,1,1,0,0,9,9,9,0,0,0,0,0,0,0,0,0
9,8,2,1,1,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
11,13,2,1,1,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
13,7,3,1,0,0,0,0,2,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
12,8,2,1,1,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,8
10,8,2,1,1,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
9,8,2,1,1,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
9,9,2,2,1,0,1,0,2,3,0,0,9,9,0,0,0,0,0,0,0,0,0,0
10,8,2,1,1,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
6,9,2,1,0,0,0,0,1,3,0,0,9,9,0,0,0,0,0,0,0,0,6,27
7,9,4,1,0,0,0,0,0,1,0,0,9,9,0,0,0,0,0,0,2,0,0,0
10,7,2,1,0,0,0,1,1,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
10,9,2,1,0,0,0,0,1,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
10,8,2,1,1,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
10,9,4,1,0,0,0,0,3,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
13,9,2,1,1,0,0,0,3,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
10,9,3,1,1,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
10,7,2,1,0,0,0,0,2,1,1,0,9,9,0,0,0,0,0,0,0,0,0,0
11,9,3,1,2,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
11,8,2,1,0,0,0,0,2,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
9,9,2,1,1,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
8,8,5,1,0,0,0,1,1,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
9,9,4,1,0,0,0,0,2,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
10,8,2,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
10,9,2,1,0,0,0,0,1,3,0,0,9,9,0,0,0,0,0,0,0,0,0,0
16,8,2,1,0,0,0,0,1,1,0,1,9,9,0,0,0,0,0,0,0,0,0,0
12,7,2,1,1,0,0,0,1,2,0,1,9,9,0,0,0,0,0,0,0,0,0,0
8,9,4,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
10,8,2,1,1,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
13,8,2,1,0,0,0,0,2,1,0,0,18,9,0,0,0,0,0,0,0,0,0,0
15,8,2,1,0,0,0,0,1,1,0,1,9,9,0,0,0,0,0,0,0,0,0,0
12,8,3,1,0,0,0,0,1,1,0,0,9,18,0,0,0,0,0,0,0,0,0,0
13,9,4,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
11,9,2,1,0,0,0,0,1,3,0,0,9,9,0,0,0,0,0,0,0,0,0,0
8,8,2,1,0,0,0,1,1,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
10,8,2,1,0,0,0,0,2,1,0,0,9,9,0,0,0,0,0,0,0,0,0,16
9,8,4,2,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
9,8,4,2,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
10,7,3,1,1,0,0,0,3,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
14,7,2,1,0,0,0,0,3,2,0,1,9,9,0,0,0,0,0,0,0,0,0,0
11,8,2,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
9,9,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,8,2,1,2,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
15,9,2,1,0,0,1,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
11,9,2,1,1,0,0,0,2,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
10,7,2,1,0,0,0,1,1,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
9,9,2,1,0,0,0,0,0,2,0,0,9,9,0,0,0,0,0,0,2,0,0,0
8,8,4,2,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
9,7,2,1,0,0,0,1,1,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
7,10,2,1,0,0,0,0,1,2,0,1,9,9,0,0,0,0,0,0,0,0,0,0
14,9,2,1,0,0,0,0,1,1,0,0,291,120,24,0,2,24,0,0,24,24,0,22
9,7,2,1,0,0,0,1,1,3,0,0,9,9,0,0,0,0,0,0,0,0,0,0
10,8,2,1,0,0,0,0,2,1,0,0,9,9,0,0,0,0,0,0,0,0,0,15
8,8,2,1,0,0,0,1,1,2,0,1,9,9,0,0,0,0,0,0,0,0,0,0
10,8,2,1,1,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,304,117,51
12,9,3,1,2,0,0,0,1,1,0,1,9,9,0,0,0,0,0,0,0,0,0,0
12,8,2,1,0,0,0,0,2,1,0,1,9,9,0,0,0,0,0,0,0,0,0,0
13,8,3,1,0,0,0,0,1,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
10,8,2,1,1,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
9,8,3,1,1,0,0,0,1,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
9,9,2,1,1,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
10,8,2,1,1,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
12,8,2,1,0,0,0,0,2,1,0,0,9,9,0,0,0,0,0,0,0,0,32,27
7,10,2,1,0,0,0,0,1,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
10,8,3,1,1,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
9,7,2,1,0,0,0,1,1,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
10,8,2,1,0,0,0,1,1,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
16,9,2,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
8,9,2,1,1,0,1,0,1,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
9,9,2,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
12,7,2,1,0,0,0,0,1,1,0,1,9,9,0,0,0,0,0,0,0,0,0,0
13,10,2,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
13,10,2,1,0,0,0,1,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
11,9,2,1,0,0,0,0,2,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
7,9,2,1,0,0,0,0,1,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
9,9,2,1,1,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,5
12,9,2,1,0,0,0,0,1,1,0,1,9,9,0,0,0,0,0,0,0,0,0,0
10,9,2,1,0,0,0,0,2,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
12,8,2,1,1,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
12,10,2,1,1,0,0,0,1,3,0,0,9,9,0,0,0,0,0,0,0,0,0,0
9,8,2,1,0,0,0,0,1,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
11,9,2,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
10,9,2,1,1,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,3
10,7,2,1,0,0,1,1,1,3,0,0,9,9,0,0,0,0,0,0,0,0,0,0
10,9,2,2,0,0,0,0,1,3,0,0,9,9,0,0,0,0,0,0,0,0,0,0
12,8,2,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
11,9,3,1,0,0,0,0,2,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
13,10,2,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
10,9,2,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
11,9,2,1,1,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
12,8,2,1,1,0,0,0,2,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
8,7,2,1,0,0,1,1,0,2,0,0,9,9,0,0,0,0,0,0,2,0,0,0
9,7,2,1,0,0,0,1,1,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
8,7,2,1,0,0,0,0,2,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
13,8,3,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
11,8,2,1,0,0,0,0,2,1,1,0,9,9,0,0,0,0,0,0,0,0,0,0
8,9,4,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
12,8,2,1,1,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
11,9,3,1,1,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
16,8,2,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
9,9,2,1,1,0,1,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
8,10,2,1,1,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
10,9,2,1,0,0,0,0,1,3,0,0,9,9,0,0,0,0,0,0,0,0,0,0
10,8,4,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
9,8,2,1,0,0,0,0,2,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
14,8,2,1,1,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,2,0,0,0
9,9,2,1,1,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
12,8,2,1,1,0,0,0,2,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
11,8,2,1,1,0,0,0,2,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
12,9,2,1,0,0,0,0,2,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
13,9,2,1,1,0,0,0,3,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
9,7,2,1,0,0,0,1,1,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
8,7,2,1,0,0,0,0,1,1,0,1,9,9,0,0,0,0,0,0,0,0,0,0
12,9,2,1,0,0,0,0,1,1,0,1,9,9,0,0,0,0,0,0,0,0,0,0
8,8,2,1,0,0,0,1,1,4,0,0,9,9,0,0,0,0,0,0,0,0,0,0
9,8,4,2,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
7,8,3,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
8,8,4,1,0,0,0,0,2,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
11,9,2,1,0,0,0,0,1,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0
16,9,3,1,0,0,0,0,1,1,0,2,9,9,0,0,0,0,0,0,0,0,0,0
12,8,2,1,2,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
10,13,2,1,1,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
8,7,2,1,0,0,0,0,1,1,0,1,9,0,0,0,0,0,0,0,0,0,0,0
10,11,2,1,0,0,0,0,1,3,0,0,9,9,0,0,0,0,0,0,0,0,0,0
9,8,3,1,0,0,0,0,2,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
10,9,2,1,1,0,0,0,2,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
7,9,3,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
11,9,2,1,1,0,0,0,1,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
13,8,2,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
10,9,3,1,0,0,0,0,2,3,0,0,9,9,0,0,0,0,0,0,0,0,0,0
10,8,2,1,0,0,0,0,2,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
10,7,2,1,0,0,1,1,1,3,0,0,9,9,0,0,0,0,0,0,0,0,0,0
9,8,4,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
9,8,2,1,1,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
8,9,2,1,1,0,0,0,1,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
13,8,2,1,0,0,1,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
9,7,2,1,0,0,0,1,1,3,0,0,9,9,0,0,0,0,0,0,0,0,0,0
8,8,2,1,1,0,0,0,1,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
10,9,2,1,0,0,0,0,2,1,0,0,9,9,0,0,0,0,0,0,0,0,32,27
10,8,2,1,1,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
7,8,4,1,0,0,0,0,2,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
7,8,4,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
11,8,2,1,0,0,0,1,1,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
9,7,2,1,0,0,0,1,0,2,0,0,9,9,0,0,0,0,0,0,2,0,0,0
10,8,2,1,0,0,0,0,1,2,0,0,9,18,0,0,0,0,0,0,0,0,0,0
11,8,2,1,0,0,0,0,1,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0
10,7,2,1,0,0,1,1,1,2,0,0,9,9,0,0,0,0,0,0,0,359,117,51
13,8,2,1,1,0,0,0,2,1,0,0,12,9,0,0,0,0,0,0,0,0,0,0
6,8,3,1,0,0,0,0,1,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
13,8,4,1,1,0,0,0,2,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
9,8,2,1,1,0,0,0,1,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
10,8,2,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
10,9,2,1,0,0,0,0,1,3,0,0,9,9,0,0,0,0,0,0,0,0,0,0
7,8,3,1,0,0,0,0,1,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
8,7,2,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
12,9,2,1,1,0,0,0,2,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
11,13,2,1,1,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
9,8,2,1,1,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
10,9,2,1,0,0,0,0,2,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
8,8,2,1,0,0,0,0,2,2,0,1,9,9,0,0,0,0,0,0,0,0,0,0
12,10,2,1,1,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
12,8,2,1,0,0,0,1,1,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
10,8,2,1,0,0,0,1,2,1,0,1,9,9,0,0,0,0,0,0,0,0,0,0
9,8,5,2,0,0,0,0,1,1,0,1,9,9,0,0,0,0,0,0,0,0,0,0
10,9,2,1,0,0,0,0,1,3,0,0,9,9,0,0,0,0,0,0,0,0,0,0
9,9,2,1,0,0,0,0,2,1,0,0,9,9,0,0,0,0,0,0,0,19,117,51
7,10,2,1,0,0,0,0,1,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
9,9,2,1,1,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
9,7,2,1,0,0,0,1,1,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
11,9,2,1,0,0,0,0,0,1,0,0,9,9,0,0,0,0,0,0,2,0,88,27
9,8,2,1,0,0,0,0,2,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
12,9,2,1,1,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
12,7,3,1,1,0,0,0,2,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
10,8,3,1,1,0,0,0,1,2,0,0,9,3,0,0,0,0,0,0,0,0,0,0
11,8,2,1,0,0,0,0,2,1,0,0,9,9,0,0,0,0,0,0,0,0,9,27
9,8,2,1,1,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
12,9,3,1,2,0,0,0,2,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
15,8,2,1,0,0,0,0,1,1,0,1,9,9,0,0,0,0,0,0,0,0,0,0
9,9,3,1,0,0,0,1,1,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
11,7,2,1,0,0,0,0,2,1,0,1,9,9,6,0,0,0,0,0,0,0,0,0
10,9,2,1,0,0,0,0,2,2,0,0,9,9,0,0,0,0,0,0,0,0,0,12
11,10,2,1,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
13,8,2,1,0,0,0,0,2,1,0,0,9,12,0,0,0,0,0,0,0,0,0,0
9,7,2,1,0,0,0,1,1,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0
